Fecha;Unidad;COD_CCAA;CCAA;Cod_Provincia;Provincia;TOTAL_CAMAS;OCUPADAS_COVID19;OCUPADAS_NO_COVID19;INGRESOS_COVID19;ALTAS_24h_COVID19
2020-11-20;U. Críticas SIN respirador;14;MURCIA;30;Murcia;181;21;21;1;2
2020-11-20;U. Críticas SIN respirador;16;PAÍS VASCO;01;Araba/Álava;8;0;1;0;0
2020-11-21;Hospitalización convencional;09;CATALUÑA;25;Lleida;998;95;673;3;23
2020-10-13;Hospitalización convencional;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;4091;173;2545;36;23
2020-10-13;U. Críticas CON respirador;01;ANDALUCÍA;14;Córdoba;90;24;26;2;1
2020-10-13;U. Críticas CON respirador;08;CASTILLA LA MANCHA;02;Albacete;38;8;17;0;1
2020-10-13;U. Críticas CON respirador;12;GALICIA;36;Pontevedra;176;10;57;0;0
2020-10-13;U. Críticas CON respirador;16;PAÍS VASCO;20;Gipuzkoa;85;18;34;2;3
2020-10-13;U. Críticas CON respirador;16;PAÍS VASCO;48;Bizkaia;165;22;85;1;1
2020-10-13;U. Críticas SIN respirador;01;ANDALUCÍA;04;Almería;42;0;15;0;0
2020-10-13;U. Críticas SIN respirador;09;CATALUÑA;43;Tarragona;13;2;11;0;90
2020-10-13;U. Críticas SIN respirador;11;EXTREMADURA;06;Badajoz;10;0;0;0;0
2020-10-13;U. Críticas SIN respirador;18;CEUTA;51;Ceuta;0;0;0;0;0
2020-10-14;U. Críticas CON respirador;01;ANDALUCÍA;14;Córdoba;90;22;29;1;2
2020-10-14;U. Críticas CON respirador;11;EXTREMADURA;10;Cáceres;45;4;23;1;0
2020-10-14;U. Críticas CON respirador;14;MURCIA;30;Murcia;279;55;79;7;2
2020-10-14;U. Críticas SIN respirador;18;CEUTA;51;Ceuta;0;0;0;0;0
2020-10-15;U. Críticas CON respirador;01;ANDALUCÍA;04;Almería;84;12;19;1;1
2020-10-15;U. Críticas CON respirador;02;ARAGÓN;44;Teruel;8;5;3;0;0
2020-10-15;U. Críticas CON respirador;07;CASTILLA Y LEÓN;42;Soria;14;4;3;0;0
2020-10-15;U. Críticas CON respirador;17;LA RIOJA;26;Rioja, La;56;20;16;1;1
2020-10-15;U. Críticas CON respirador;19;MELILLA;52;Melilla;8;2;0;1;0
2020-10-15;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;05;Ávila;0;0;0;0;0
2020-10-16;Hospitalización convencional;01;ANDALUCÍA;21;Huelva;874;41;475;9;6
2020-10-16;Hospitalización convencional;15;NAVARRA;31;Navarra;1821;161;974;21;34
2020-10-16;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;152;2;11;0;0
2020-10-17;Hospitalización convencional;05;ISLAS CANARIAS;38;Santa Cruz de Tenerife;2530;96;1509;9;8
2020-10-17;Hospitalización convencional;07;CASTILLA Y LEÓN;49;Zamora;400;85;255;21;17
2020-10-17;U. Críticas SIN respirador;09;CATALUÑA;25;Lleida;31;7;9;0;0
2020-10-18;Hospitalización convencional;16;PAÍS VASCO;48;Bizkaia;2278;244;1549;21;11
2020-10-18;U. Críticas CON respirador;01;ANDALUCÍA;11;Cádiz;169;24;38;2;1
2020-10-18;U. Críticas CON respirador;08;CASTILLA LA MANCHA;16;Cuenca;30;4;5;0;0
2020-10-18;U. Críticas CON respirador;12;GALICIA;32;Ourense;51;13;15;2;0
2020-10-18;U. Críticas SIN respirador;01;ANDALUCÍA;18;Granada;38;0;20;0;0
2020-10-18;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;45;Toledo;20;3;7;0;0
2020-10-19;Hospitalización convencional;01;ANDALUCÍA;04;Almería;1303;51;701;9;5
2020-10-19;Hospitalización convencional;02;ARAGÓN;44;Teruel;393;69;207;12;5
2020-10-19;Hospitalización convencional;12;GALICIA;15;Coruña, A;3221;105;2253;22;16
2020-10-19;U. Críticas CON respirador;01;ANDALUCÍA;18;Granada;132;46;41;8;2
2020-10-19;U. Críticas CON respirador;12;GALICIA;32;Ourense;51;13;16;2;0
2020-10-19;U. Críticas SIN respirador;01;ANDALUCÍA;18;Granada;38;0;19;0;0
2020-10-19;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;78;8;19;0;0
2020-10-20;Hospitalización convencional;06;CANTABRIA;39;Cantabria;1436;47;961;7;5
2020-10-20;Hospitalización convencional;08;CASTILLA LA MANCHA;16;Cuenca;372;34;156;5;7
2020-10-20;Hospitalización convencional;12;GALICIA;32;Ourense;1014;109;632;11;15
2020-10-20;Hospitalización convencional;16;PAÍS VASCO;20;Gipuzkoa;1382;163;1032;20;17
2020-10-20;U. Críticas CON respirador;05;ISLAS CANARIAS;35;Palmas, Las;213;22;95;1;2
2020-10-20;U. Críticas SIN respirador;02;ARAGÓN;50;Zaragoza;16;0;7;0;0
2020-10-21;Hospitalización convencional;05;ISLAS CANARIAS;38;Santa Cruz de Tenerife;2502;111;1725;18;11
2020-10-21;Hospitalización convencional;07;CASTILLA Y LEÓN;34;Palencia;415;72;255;12;4
2020-10-21;Hospitalización convencional;08;CASTILLA LA MANCHA;16;Cuenca;372;34;147;6;5
2020-10-21;Hospitalización convencional;08;CASTILLA LA MANCHA;19;Guadalajara;353;88;178;8;10
2020-10-21;Hospitalización convencional;11;EXTREMADURA;06;Badajoz;1945;144;1044;23;12
2020-10-21;Hospitalización convencional;16;PAÍS VASCO;48;Bizkaia;2297;249;1703;42;45
2020-10-21;U. Críticas CON respirador;02;ARAGÓN;22;Huesca;24;13;3;1;0
2020-10-21;U. Críticas CON respirador;02;ARAGÓN;50;Zaragoza;151;61;57;2;0
2021-01-06;U. Críticas CON respirador;19;MELILLA;52;Melilla;12;2;0;0;0
2021-01-06;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;45;Toledo;20;5;6;0;0
2021-01-06;U. Críticas SIN respirador;18;CEUTA;51;Ceuta;0;0;0;0;0
2021-01-07;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;72;0;9;0;0
2021-01-08;Hospitalización convencional;01;ANDALUCÍA;14;Córdoba;1552;135;715;28;19
2021-01-08;Hospitalización convencional;15;NAVARRA;31;Navarra;1757;98;929;10;9
2021-01-08;U. Críticas CON respirador;07;CASTILLA Y LEÓN;42;Soria;17;5;5;0;0
2021-01-08;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;37;Salamanca;5;0;0;0;0
2021-01-08;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;72;0;13;0;0
2021-01-09;Hospitalización convencional;05;ISLAS CANARIAS;38;Santa Cruz de Tenerife;2521;147;1486;11;14
2021-01-09;Hospitalización convencional;11;EXTREMADURA;10;Cáceres;1009;141;445;7;7
2021-01-09;Hospitalización convencional;16;PAÍS VASCO;20;Gipuzkoa;1490;131;945;16;27
2021-01-09;U. Críticas CON respirador;07;CASTILLA Y LEÓN;05;Ávila;18;3;1;1;0
2021-01-09;U. Críticas CON respirador;07;CASTILLA Y LEÓN;24;León;93;26;20;3;0
2021-01-09;U. Críticas CON respirador;16;PAÍS VASCO;01;Araba/Álava;74;13;16;0;1
2021-01-09;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;40;Segovia;4;0;0;0;0
2021-01-09;U. Críticas SIN respirador;09;CATALUÑA;08;Barcelona;241;55;106;7;3
2021-01-09;U. Críticas SIN respirador;09;CATALUÑA;17;Girona;0;0;0;0;0
2021-01-09;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;2;0;0;0;0
2021-01-10;Hospitalización convencional;01;ANDALUCÍA;04;Almería;1282;97;682;10;6
2021-01-10;Hospitalización convencional;02;ARAGÓN;44;Teruel;404;62;170;4;1
2021-01-10;Hospitalización convencional;14;MURCIA;30;Murcia;3487;344;1914;69;20
2021-01-10;Hospitalización convencional;16;PAÍS VASCO;01;Araba/Álava;603;55;397;7;0
2021-01-10;U. Críticas CON respirador;01;ANDALUCÍA;11;Cádiz;185;45;51;7;1
2021-01-10;U. Críticas CON respirador;07;CASTILLA Y LEÓN;24;León;93;23;23;0;1
2021-01-10;U. Críticas CON respirador;12;GALICIA;32;Ourense;51;4;10;1;0
2021-01-10;U. Críticas CON respirador;17;LA RIOJA;26;Rioja, La;56;25;12;2;2
2021-01-10;U. Críticas SIN respirador;01;ANDALUCÍA;29;Málaga;119;2;6;0;0
2021-01-10;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;09;Burgos;21;6;0;0;0
2021-01-10;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;45;Toledo;21;3;10;1;0
2021-01-10;U. Críticas SIN respirador;09;CATALUÑA;25;Lleida;37;23;8;2;0
2021-01-11;Hospitalización convencional;02;ARAGÓN;44;Teruel;404;64;186;7;4
2021-01-11;Hospitalización convencional;06;CANTABRIA;39;Cantabria;1488;128;961;22;11
2021-01-11;U. Críticas CON respirador;01;ANDALUCÍA;18;Granada;233;58;37;3;2
2021-01-11;U. Críticas SIN respirador;01;ANDALUCÍA;18;Granada;19;0;11;0;0
2021-01-11;U. Críticas SIN respirador;02;ARAGÓN;22;Huesca;0;0;0;0;0
2021-01-12;Hospitalización convencional;05;ISLAS CANARIAS;38;Santa Cruz de Tenerife;2521;137;1660;4;19
2021-01-12;Hospitalización convencional;12;GALICIA;15;Coruña, A;3245;280;2038;37;22
2021-01-12;Hospitalización convencional;12;GALICIA;36;Pontevedra;2315;100;1575;19;13
2021-01-12;U. Críticas CON respirador;09;CATALUÑA;43;Tarragona;113;49;29;0;1
2021-01-12;U. Críticas CON respirador;13;MADRID;28;Madrid;1105;450;379;32;7
2021-01-12;U. Críticas SIN respirador;12;GALICIA;36;Pontevedra;59;1;2;0;0
2021-01-13;Hospitalización convencional;07;CASTILLA Y LEÓN;34;Palencia;405;73;208;11;8
2021-01-13;Hospitalización convencional;08;CASTILLA LA MANCHA;02;Albacete;995;153;503;23;17
2021-01-13;Hospitalización convencional;08;CASTILLA LA MANCHA;16;Cuenca;372;57;146;13;3
2021-01-13;Hospitalización convencional;12;GALICIA;32;Ourense;1023;50;738;3;3
2021-01-13;Hospitalización convencional;14;MURCIA;30;Murcia;3492;501;2061;92;60
2021-01-13;Hospitalización convencional;16;PAÍS VASCO;48;Bizkaia;2284;260;1703;40;44
2021-01-13;U. Críticas CON respirador;09;CATALUÑA;25;Lleida;33;16;10;3;0
2021-01-13;U. Críticas SIN respirador;01;ANDALUCÍA;41;Sevilla;83;0;30;0;0
2021-01-14;Hospitalización convencional;01;ANDALUCÍA;04;Almería;1282;122;657;16;13
2021-01-14;Hospitalización convencional;07;CASTILLA Y LEÓN;34;Palencia;405;73;208;11;8
2021-01-14;Hospitalización convencional;11;EXTREMADURA;06;Badajoz;1965;307;989;50;34
2021-05-10;Hospitalización convencional;10;COMUNIDAD VALENCIANA;46;Valencia/València;5171;52;3638;11;13
2021-05-10;U. Críticas SIN respirador;03;ASTURIAS;33;Asturias;48;0;4;0;0
2021-05-10;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;13;Ciudad Real;4;0;4;0;0
2021-05-10;U. Críticas SIN respirador;15;NAVARRA;31;Navarra;12;0;0;0;0
2021-05-11;Hospitalización convencional;07;CASTILLA Y LEÓN;24;León;1437;45;992;4;6
2021-05-11;Hospitalización convencional;09;CATALUÑA;08;Barcelona;18038;802;14582;84;160
2021-05-11;Hospitalización convencional;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;1324;24;891;3;2
2021-05-11;Hospitalización convencional;11;EXTREMADURA;10;Cáceres;1010;17;584;1;1
2021-05-11;Hospitalización convencional;12;GALICIA;32;Ourense;987;13;726;2;2
2021-05-11;Hospitalización convencional;12;GALICIA;36;Pontevedra;2308;78;1670;21;5
2021-05-11;Hospitalización convencional;16;PAÍS VASCO;20;Gipuzkoa;1464;141;1009;17;37
2021-05-11;U. Críticas CON respirador;06;CANTABRIA;39;Cantabria;96;24;34;3;6
2021-05-11;U. Críticas CON respirador;07;CASTILLA Y LEÓN;05;Ávila;18;8;4;0;0
2021-05-11;U. Críticas SIN respirador;01;ANDALUCÍA;04;Almería;55;0;17;0;0
2021-05-11;U. Críticas SIN respirador;01;ANDALUCÍA;29;Málaga;118;2;17;0;0
2021-05-11;U. Críticas SIN respirador;12;GALICIA;32;Ourense;40;0;7;0;0
2021-05-11;U. Críticas SIN respirador;16;PAÍS VASCO;20;Gipuzkoa;7;2;0;1;2
2021-05-12;Hospitalización convencional;01;ANDALUCÍA;41;Sevilla;3527;188;2543;33;30
2021-05-12;Hospitalización convencional;02;ARAGÓN;22;Huesca;574;27;354;4;9
2021-05-12;Hospitalización convencional;03;ASTURIAS;33;Asturias;3149;93;2177;15;12
2021-05-12;Hospitalización convencional;06;CANTABRIA;39;Cantabria;1399;81;992;14;8
2021-05-12;Hospitalización convencional;12;GALICIA;15;Coruña, A;3229;56;2221;3;11
2021-05-12;Hospitalización convencional;14;MURCIA;30;Murcia;3642;39;2518;10;9
2021-05-12;U. Críticas CON respirador;01;ANDALUCÍA;18;Granada;238;76;47;0;5
2021-05-12;U. Críticas CON respirador;12;GALICIA;36;Pontevedra;182;21;68;0;1
2021-05-12;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;34;Palencia;0;0;0;0;0
2021-05-12;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;47;Valladolid;10;0;4;0;0
2021-05-13;Hospitalización convencional;04;ISLAS BALEARES;07;Balears, Illes;3026;29;2121;4;1
2021-05-13;Hospitalización convencional;07;CASTILLA Y LEÓN;24;León;1437;38;974;4;8
2021-05-13;Hospitalización convencional;11;EXTREMADURA;10;Cáceres;1010;11;582;1;1
2021-05-13;U. Críticas CON respirador;07;CASTILLA Y LEÓN;37;Salamanca;68;10;30;1;0
2021-05-13;U. Críticas CON respirador;07;CASTILLA Y LEÓN;47;Valladolid;107;28;52;2;1
2021-05-13;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;429;22;203;0;3
2021-05-13;U. Críticas CON respirador;12;GALICIA;15;Coruña, A;254;13;86;2;2
2021-05-13;U. Críticas SIN respirador;01;ANDALUCÍA;04;Almería;55;0;15;0;0
2021-05-13;U. Críticas SIN respirador;01;ANDALUCÍA;21;Huelva;30;0;5;0;0
2021-05-13;U. Críticas SIN respirador;09;CATALUÑA;43;Tarragona;10;1;9;1;0
2021-05-14;Hospitalización convencional;01;ANDALUCÍA;23;Jaén;1178;94;596;6;23
2021-05-14;Hospitalización convencional;02;ARAGÓN;22;Huesca;574;18;328;2;8
2021-05-14;Hospitalización convencional;07;CASTILLA Y LEÓN;09;Burgos;1067;56;588;9;11
2021-05-14;Hospitalización convencional;07;CASTILLA Y LEÓN;34;Palencia;424;11;238;2;3
2021-05-14;Hospitalización convencional;16;PAÍS VASCO;48;Bizkaia;2365;223;1571;30;53
2021-05-14;U. Críticas CON respirador;01;ANDALUCÍA;18;Granada;238;66;48;3;4
2021-05-14;U. Críticas CON respirador;01;ANDALUCÍA;29;Málaga;263;21;106;1;2
2021-05-14;U. Críticas CON respirador;09;CATALUÑA;08;Barcelona;892;267;397;8;13
2021-05-14;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;273;9;111;0;1
2021-05-14;U. Críticas CON respirador;13;MADRID;28;Madrid;1140;490;444;14;16
2021-05-15;Hospitalización convencional;02;ARAGÓN;44;Teruel;404;13;196;1;4
2021-05-15;Hospitalización convencional;04;ISLAS BALEARES;07;Balears, Illes;3031;34;2003;7;3
2021-05-15;U. Críticas CON respirador;07;CASTILLA Y LEÓN;34;Palencia;32;9;5;0;0
2021-05-15;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;429;24;192;0;0
2021-05-15;U. Críticas SIN respirador;01;ANDALUCÍA;14;Córdoba;59;0;10;0;0
2021-05-15;U. Críticas SIN respirador;04;ISLAS BALEARES;07;Balears, Illes;51;0;24;0;0
2020-09-23;U. Críticas CON respirador;08;CASTILLA LA MANCHA;16;Cuenca;30;2;4;0;0
2020-09-23;U. Críticas CON respirador;13;MADRID;28;Madrid;998;443;362;33;18
2020-09-23;U. Críticas CON respirador;17;LA RIOJA;26;Rioja, La;56;21;12;1;1
2020-09-24;Hospitalización convencional;08;CASTILLA LA MANCHA;02;Albacete;918;53;539;7;8
2020-09-24;Hospitalización convencional;12;GALICIA;32;Ourense;972;53;688;8;5
2020-09-24;U. Críticas CON respirador;05;ISLAS CANARIAS;35;Palmas, Las;213;42;68;1;3
2020-09-24;U. Críticas CON respirador;11;EXTREMADURA;06;Badajoz;123;11;34;1;0
2020-09-24;U. Críticas SIN respirador;01;ANDALUCÍA;18;Granada;38;0;24;0;0
2020-09-24;U. Críticas SIN respirador;01;ANDALUCÍA;29;Málaga;120;1;15;0;0
2020-09-24;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;09;Burgos;4;0;2;0;0
2020-09-24;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;40;Segovia;4;0;0;0;0
2020-09-25;U. Críticas CON respirador;02;ARAGÓN;22;Huesca;30;10;3;0;0
2020-09-25;U. Críticas CON respirador;08;CASTILLA LA MANCHA;16;Cuenca;30;1;3;0;0
2020-09-25;U. Críticas SIN respirador;02;ARAGÓN;50;Zaragoza;15;0;9;0;0
2020-09-25;U. Críticas SIN respirador;12;GALICIA;27;Lugo;6;0;0;0;0
2020-09-26;Hospitalización convencional;02;ARAGÓN;44;Teruel;392;61;182;11;7
2020-09-26;Hospitalización convencional;08;CASTILLA LA MANCHA;02;Albacete;287;17;138;4;4
2020-09-26;Hospitalización convencional;11;EXTREMADURA;06;Badajoz;1945;147;886;13;10
2020-09-26;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;09;Burgos;4;0;2;0;0
2020-09-27;Hospitalización convencional;07;CASTILLA Y LEÓN;05;Ávila;409;50;204;4;0
2020-09-27;Hospitalización convencional;14;MURCIA;30;Murcia;3479;259;2087;59;22
2020-09-27;U. Críticas CON respirador;01;ANDALUCÍA;21;Huelva;41;0;12;0;0
2020-09-27;U. Críticas CON respirador;01;ANDALUCÍA;29;Málaga;216;34;67;2;3
2020-09-27;U. Críticas CON respirador;01;ANDALUCÍA;41;Sevilla;250;49;81;3;2
2020-09-27;U. Críticas CON respirador;02;ARAGÓN;22;Huesca;30;12;6;1;0
2020-09-27;U. Críticas CON respirador;08;CASTILLA LA MANCHA;45;Toledo;83;27;19;2;3
2020-09-27;U. Críticas CON respirador;09;CATALUÑA;08;Barcelona;692;109;375;10;5
2020-09-27;U. Críticas CON respirador;09;CATALUÑA;25;Lleida;30;6;10;0;0
2020-09-28;U. Críticas CON respirador;12;GALICIA;27;Lugo;75;5;19;0;1
2020-09-28;U. Críticas SIN respirador;01;ANDALUCÍA;21;Huelva;32;0;3;0;0
2020-09-28;U. Críticas SIN respirador;01;ANDALUCÍA;23;Jaén;65;3;5;2;1
2020-09-28;U. Críticas SIN respirador;02;ARAGÓN;44;Teruel;0;0;0;0;0
2020-09-28;U. Críticas SIN respirador;15;NAVARRA;31;Navarra;12;0;6;0;0
2020-09-29;Hospitalización convencional;13;MADRID;28;Madrid;15071;3211;9342;406;480
2020-09-29;Hospitalización convencional;19;MELILLA;52;Melilla;165;9;69;0;4
2020-09-29;U. Críticas CON respirador;09;CATALUÑA;17;Girona;56;18;26;4;1
2020-09-29;U. Críticas CON respirador;09;CATALUÑA;25;Lleida;30;8;13;2;0
2020-09-29;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;277;40;123;2;0
2020-09-29;U. Críticas SIN respirador;11;EXTREMADURA;10;Cáceres;25;13;4;0;0
2020-09-29;U. Críticas SIN respirador;12;GALICIA;15;Coruña, A;109;0;6;0;0
2020-09-30;Hospitalización convencional;17;LA RIOJA;26;Rioja, La;674;58;369;9;10
2020-09-30;U. Críticas CON respirador;07;CASTILLA Y LEÓN;40;Segovia;18;2;8;0;1
2020-09-30;U. Críticas SIN respirador;03;ASTURIAS;33;Asturias;44;0;2;0;0
2020-09-30;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;47;Valladolid;14;0;7;0;0
2020-09-30;U. Críticas SIN respirador;15;NAVARRA;31;Navarra;12;0;5;0;0
2020-10-01;Hospitalización convencional;07;CASTILLA Y LEÓN;24;León;1204;113;903;15;5
2020-10-01;Hospitalización convencional;09;CATALUÑA;08;Barcelona;17269;961;13629;100;91
2020-10-01;Hospitalización convencional;09;CATALUÑA;17;Girona;2059;76;1453;10;12
2020-10-01;Hospitalización convencional;09;CATALUÑA;43;Tarragona;2498;88;1830;9;9
2020-10-01;U. Críticas CON respirador;01;ANDALUCÍA;21;Huelva;41;1;12;1;0
2020-10-01;U. Críticas CON respirador;06;CANTABRIA;39;Cantabria;89;9;31;1;2
2020-10-01;U. Críticas SIN respirador;11;EXTREMADURA;06;Badajoz;18;0;0;0;0
2020-10-01;U. Críticas SIN respirador;11;EXTREMADURA;10;Cáceres;41;17;1;0;0
2020-10-02;Hospitalización convencional;01;ANDALUCÍA;11;Cádiz;2451;124;1443;18;17
2020-10-28;Hospitalización convencional;12;GALICIA;27;Lugo;981;28;585;3;5
2020-10-28;U. Críticas CON respirador;05;ISLAS CANARIAS;38;Santa Cruz de Tenerife;178;27;69;0;0
2020-10-28;U. Críticas CON respirador;06;CANTABRIA;39;Cantabria;95;12;35;0;3
2020-10-28;U. Críticas CON respirador;08;CASTILLA LA MANCHA;19;Guadalajara;38;15;4;0;1
2020-10-28;U. Críticas CON respirador;16;PAÍS VASCO;20;Gipuzkoa;85;25;32;0;2
2020-10-28;U. Críticas SIN respirador;05;ISLAS CANARIAS;38;Santa Cruz de Tenerife;18;0;11;0;0
2020-10-28;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;42;Soria;0;0;0;0;0
2020-10-28;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;02;Albacete;34;8;18;2;1
2020-10-28;U. Críticas SIN respirador;11;EXTREMADURA;06;Badajoz;18;0;0;0;0
2020-10-28;U. Críticas SIN respirador;11;EXTREMADURA;10;Cáceres;41;11;6;0;2
2020-10-28;U. Críticas SIN respirador;12;GALICIA;32;Ourense;33;5;11;0;0
2020-10-29;Hospitalización convencional;01;ANDALUCÍA;18;Granada;1807;548;842;82;59
2020-10-29;Hospitalización convencional;07;CASTILLA Y LEÓN;09;Burgos;1060;211;495;35;23
2020-10-29;U. Críticas CON respirador;12;GALICIA;36;Pontevedra;176;16;62;1;0
2020-10-29;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;34;Palencia;0;0;0;0;0
2020-10-29;U. Críticas SIN respirador;11;EXTREMADURA;06;Badajoz;18;0;0;0;0
2020-10-30;U. Críticas CON respirador;01;ANDALUCÍA;04;Almería;84;14;16;1;0
2020-10-30;U. Críticas CON respirador;14;MURCIA;30;Murcia;285;69;84;12;5
2020-10-30;U. Críticas CON respirador;18;CEUTA;51;Ceuta;17;7;3;0;0
2020-10-30;U. Críticas CON respirador;19;MELILLA;52;Melilla;12;10;0;1;0
2020-10-30;U. Críticas SIN respirador;04;ISLAS BALEARES;07;Balears, Illes;51;4;13;0;0
2020-10-30;U. Críticas SIN respirador;09;CATALUÑA;43;Tarragona;13;5;8;0;0
2020-10-30;U. Críticas SIN respirador;19;MELILLA;52;Melilla;2;0;0;0;0
2020-10-31;Hospitalización convencional;02;ARAGÓN;22;Huesca;607;151;234;30;28
2020-10-31;U. Críticas CON respirador;03;ASTURIAS;33;Asturias;227;83;20;14;1
2020-10-31;U. Críticas CON respirador;04;ISLAS BALEARES;07;Balears, Illes;234;47;79;1;2
2020-10-31;U. Críticas CON respirador;11;EXTREMADURA;10;Cáceres;45;11;12;2;0
2020-10-31;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;24;León;0;0;0;0;0
2020-11-01;U. Críticas CON respirador;03;ASTURIAS;33;Asturias;227;83;18;13;1
2020-11-01;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;05;Ávila;0;0;0;0;0
2020-11-01;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;37;Salamanca;5;0;0;0;0
2020-11-01;U. Críticas SIN respirador;09;CATALUÑA;08;Barcelona;234;53;117;8;55
2020-11-01;U. Críticas SIN respirador;09;CATALUÑA;17;Girona;0;0;0;0;0
2020-11-01;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;152;1;7;0;0
2020-11-02;Hospitalización convencional;16;PAÍS VASCO;20;Gipuzkoa;1461;240;936;44;47
2020-11-02;U. Críticas CON respirador;08;CASTILLA LA MANCHA;13;Ciudad Real;89;19;19;1;3
2020-11-02;U. Críticas SIN respirador;09;CATALUÑA;25;Lleida;42;22;15;2;0
2020-11-03;Hospitalización convencional;07;CASTILLA Y LEÓN;49;Zamora;436;153;233;26;17
2020-11-03;U. Críticas CON respirador;11;EXTREMADURA;10;Cáceres;45;12;9;1;1
2020-11-03;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;09;Burgos;17;8;3;1;1
2020-11-04;Hospitalización convencional;06;CANTABRIA;39;Cantabria;1484;141;916;19;18
2020-11-04;Hospitalización convencional;08;CASTILLA LA MANCHA;13;Ciudad Real;1353;122;742;13;15
2020-11-04;Hospitalización convencional;15;NAVARRA;31;Navarra;1835;289;945;27;23
2020-11-04;U. Críticas CON respirador;05;ISLAS CANARIAS;35;Palmas, Las;213;19;84;5;0
2020-11-04;U. Críticas CON respirador;17;LA RIOJA;26;Rioja, La;56;34;14;3;1
2020-11-05;Hospitalización convencional;06;CANTABRIA;39;Cantabria;1484;136;905;16;13
2020-11-05;Hospitalización convencional;08;CASTILLA LA MANCHA;16;Cuenca;372;54;145;10;7
2020-11-05;Hospitalización convencional;08;CASTILLA LA MANCHA;19;Guadalajara;353;80;173;14;8
2020-11-05;Hospitalización convencional;12;GALICIA;15;Coruña, A;3221;233;2147;19;8
2020-11-05;Hospitalización convencional;12;GALICIA;32;Ourense;1003;95;648;10;9
2020-11-05;U. Críticas CON respirador;11;EXTREMADURA;06;Badajoz;123;28;30;4;0
2020-11-05;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;40;Segovia;4;0;0;0;0
2020-11-06;Hospitalización convencional;05;ISLAS CANARIAS;38;Santa Cruz de Tenerife;2535;119;1685;28;13
2021-01-14;Hospitalización convencional;13;MADRID;28;Madrid;15766;2640;10168;382;330
2021-01-14;Hospitalización convencional;14;MURCIA;30;Murcia;3492;541;1999;107;67
