Fecha;Unidad;COD_CCAA;CCAA;Cod_Provincia;Provincia;TOTAL_CAMAS;OCUPADAS_COVID19;OCUPADAS_NO_COVID19
2020-08-26;U. Críticas SIN respirador;11;EXTREMADURA;10;Cáceres;21;2;0
2020-08-26;U. Críticas SIN respirador;17;LA RIOJA;26;Rioja, La;0;0;0
2020-08-27;Hospitalización convencional;06;CANTABRIA;39;Cantabria;1444;33;911
2020-08-27;Hospitalización convencional;12;GALICIA;15;Coruña, A;3171;83;2028
2020-08-27;U. Críticas CON respirador;13;MADRID;28;Madrid;985;200;347
2020-08-27;U. Críticas CON respirador;16;PAÍS VASCO;20;Gipuzkoa;85;11;43
2020-08-27;U. Críticas SIN respirador;11;EXTREMADURA;06;Badajoz;18;0;0
2020-08-28;Hospitalización convencional;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;4070;107;1985
2020-08-28;U. Críticas CON respirador;14;MURCIA;30;Murcia;244;27;80
2020-08-28;U. Críticas CON respirador;15;NAVARRA;31;Navarra;100;9;39
2020-08-28;U. Críticas CON respirador;16;PAÍS VASCO;48;Bizkaia;155;22;55
2020-08-28;U. Críticas SIN respirador;01;ANDALUCÍA;04;Almería;42;0;7
2020-08-28;U. Críticas SIN respirador;01;ANDALUCÍA;21;Huelva;32;0;0
2020-08-28;U. Críticas SIN respirador;09;CATALUÑA;43;Tarragona;10;1;6
2020-08-28;U. Críticas SIN respirador;12;GALICIA;27;Lugo;6;0;0
2020-08-29;Hospitalización convencional;02;ARAGÓN;22;Huesca;537;41;265
2020-08-29;Hospitalización convencional;13;MADRID;28;Madrid;13822;1763;8517
2020-08-19;Hospitalización convencional;01;ANDALUCÍA;23;Jaén;1164;38;528
2020-08-19;Hospitalización convencional;02;ARAGÓN;22;Huesca;525;48;318
2020-08-19;Hospitalización convencional;07;CASTILLA Y LEÓN;09;Burgos;851;29;512
2020-08-19;Hospitalización convencional;07;CASTILLA Y LEÓN;34;Palencia;331;6;252
2020-08-19;Hospitalización convencional;16;PAÍS VASCO;48;Bizkaia;1891;197;1197
2020-08-19;U. Críticas CON respirador;01;ANDALUCÍA;29;Málaga;209;8;69
2020-08-19;U. Críticas CON respirador;09;CATALUÑA;17;Girona;53;4;36
2020-08-19;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;34;Palencia;0;0;0
2020-08-20;Hospitalización convencional;01;ANDALUCÍA;04;Almería;1303;60;566
2020-08-20;U. Críticas CON respirador;07;CASTILLA Y LEÓN;47;Valladolid;69;4;46
2020-08-20;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;49;Zamora;0;0;0
2020-08-21;Hospitalización convencional;01;ANDALUCÍA;23;Jaén;1164;35;495
2020-08-21;Hospitalización convencional;08;CASTILLA LA MANCHA;45;Toledo;1263;45;852
2020-08-21;U. Críticas CON respirador;01;ANDALUCÍA;04;Almería;84;15;12
2020-08-22;Hospitalización convencional;04;ISLAS BALEARES;07;Balears, Illes;3091;181;1888
2020-08-22;U. Críticas CON respirador;14;MURCIA;30;Murcia;244;18;81
2020-08-22;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;37;Salamanca;5;0;0
2020-08-23;Hospitalización convencional;07;CASTILLA Y LEÓN;24;León;1180;14;828
2020-08-23;Hospitalización convencional;13;MADRID;28;Madrid;13836;1457;8948
2020-08-23;U. Críticas CON respirador;01;ANDALUCÍA;21;Huelva;41;0;24
2020-08-23;U. Críticas CON respirador;09;CATALUÑA;08;Barcelona;667;100;294
2020-08-23;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;274;12;100
2020-08-23;U. Críticas CON respirador;16;PAÍS VASCO;01;Araba/Álava;43;12;15
2020-08-23;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;6;0;0
2020-08-23;U. Críticas SIN respirador;11;EXTREMADURA;10;Cáceres;21;1;3
2020-08-24;Hospitalización convencional;10;COMUNIDAD VALENCIANA;46;Valencia/València;4866;231;2994
2020-08-24;Hospitalización convencional;17;LA RIOJA;26;Rioja, La;674;33;406
2020-08-24;U. Críticas CON respirador;05;ISLAS CANARIAS;35;Palmas, Las;213;17;64
2020-08-24;U. Críticas CON respirador;07;CASTILLA Y LEÓN;24;León;65;1;19
2020-08-24;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;09;Burgos;4;0;1
2020-08-24;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;42;Soria;0;0;0
2020-08-24;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;47;Valladolid;14;0;4
2020-08-24;U. Críticas SIN respirador;15;NAVARRA;31;Navarra;12;0;0
2020-08-25;Hospitalización convencional;09;CATALUÑA;08;Barcelona;16573;696;12446
2020-08-25;Hospitalización convencional;16;PAÍS VASCO;01;Araba/Álava;530;61;359
2020-08-25;U. Críticas SIN respirador;01;ANDALUCÍA;04;Almería;42;0;7
2020-08-25;U. Críticas SIN respirador;09;CATALUÑA;17;Girona;0;0;0
2020-08-25;U. Críticas SIN respirador;16;PAÍS VASCO;20;Gipuzkoa;0;0;0
2020-08-26;Hospitalización convencional;01;ANDALUCÍA;41;Sevilla;3110;35;1987
2020-08-26;Hospitalización convencional;07;CASTILLA Y LEÓN;09;Burgos;850;39;519
2020-08-26;Hospitalización convencional;08;CASTILLA LA MANCHA;02;Albacete;840;40;490
2020-08-26;U. Críticas CON respirador;05;ISLAS CANARIAS;35;Palmas, Las;213;23;72
2020-08-26;U. Críticas CON respirador;11;EXTREMADURA;06;Badajoz;123;3;32
2020-08-26;U. Críticas SIN respirador;01;ANDALUCÍA;41;Sevilla;101;0;37
2020-08-26;U. Críticas SIN respirador;02;ARAGÓN;22;Huesca;0;0;0
2020-08-26;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;13;Ciudad Real;6;0;1
2020-08-27;Hospitalización convencional;02;ARAGÓN;50;Zaragoza;2928;382;1486
2020-08-27;Hospitalización convencional;05;ISLAS CANARIAS;38;Santa Cruz de Tenerife;2556;37;1773
2020-08-27;Hospitalización convencional;08;CASTILLA LA MANCHA;19;Guadalajara;346;30;198
2020-08-27;Hospitalización convencional;16;PAÍS VASCO;01;Araba/Álava;530;63;373
2020-08-27;U. Críticas CON respirador;06;CANTABRIA;39;Cantabria;89;2;32
2020-08-27;U. Críticas CON respirador;12;GALICIA;15;Coruña, A;211;5;67
2020-08-27;U. Críticas CON respirador;14;MURCIA;30;Murcia;244;24;80
2020-08-27;U. Críticas SIN respirador;01;ANDALUCÍA;04;Almería;42;0;3
2020-08-27;U. Críticas SIN respirador;04;ISLAS BALEARES;07;Balears, Illes;54;1;13
2020-08-27;U. Críticas SIN respirador;12;GALICIA;27;Lugo;6;0;0
2020-08-27;U. Críticas SIN respirador;18;CEUTA;51;Ceuta;0;0;0
2020-08-28;Hospitalización convencional;01;ANDALUCÍA;41;Sevilla;3113;35;1818
2020-08-28;Hospitalización convencional;02;ARAGÓN;22;Huesca;537;41;265
2020-08-28;Hospitalización convencional;05;ISLAS CANARIAS;35;Palmas, Las;2457;121;1505
2020-08-28;Hospitalización convencional;08;CASTILLA LA MANCHA;45;Toledo;1263;94;830
2020-08-28;U. Críticas CON respirador;02;ARAGÓN;50;Zaragoza;140;52;53
2020-08-28;U. Críticas CON respirador;12;GALICIA;36;Pontevedra;176;3;59
2020-08-28;U. Críticas CON respirador;16;PAÍS VASCO;20;Gipuzkoa;85;13;35
2020-08-31;Hospitalización convencional;01;ANDALUCÍA;21;Huelva;874;4;496
2020-08-31;U. Críticas CON respirador;07;CASTILLA Y LEÓN;42;Soria;16;2;5
2020-08-31;U. Críticas SIN respirador;01;ANDALUCÍA;14;Córdoba;81;1;3
2020-08-31;U. Críticas SIN respirador;09;CATALUÑA;25;Lleida;16;0;14
2020-09-01;Hospitalización convencional;07;CASTILLA Y LEÓN;24;León;1229;14;736
2020-09-01;Hospitalización convencional;09;CATALUÑA;17;Girona;1999;60;1381
2020-09-01;U. Críticas CON respirador;19;MELILLA;52;Melilla;8;2;1
2020-09-02;Hospitalización convencional;03;ASTURIAS;33;Asturias;3030;46;1990
2020-09-02;Hospitalización convencional;07;CASTILLA Y LEÓN;37;Salamanca;632;66;431
2020-09-02;Hospitalización convencional;07;CASTILLA Y LEÓN;49;Zamora;364;19;240
2020-09-02;Hospitalización convencional;12;GALICIA;15;Coruña, A;3171;88;2081
2020-09-02;U. Críticas SIN respirador;14;MURCIA;30;Murcia;160;10;19
2020-09-03;Hospitalización convencional;01;ANDALUCÍA;04;Almería;1303;84;651
2020-09-03;Hospitalización convencional;02;ARAGÓN;50;Zaragoza;2929;323;1549
2020-09-03;Hospitalización convencional;07;CASTILLA Y LEÓN;24;León;1225;18;829
2020-09-03;Hospitalización convencional;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;1302;41;727
2020-09-03;Hospitalización convencional;11;EXTREMADURA;10;Cáceres;956;11;508
2020-09-03;Hospitalización convencional;12;GALICIA;27;Lugo;981;51;493
2020-09-03;Hospitalización convencional;12;GALICIA;32;Ourense;950;28;660
2020-09-03;Hospitalización convencional;12;GALICIA;36;Pontevedra;2218;23;1423
2020-09-03;Hospitalización convencional;16;PAÍS VASCO;20;Gipuzkoa;1313;87;833
2020-09-03;U. Críticas CON respirador;07;CASTILLA Y LEÓN;47;Valladolid;102;14;24
2020-09-03;U. Críticas CON respirador;09;CATALUÑA;43;Tarragona;102;12;30
2020-09-03;U. Críticas CON respirador;16;PAÍS VASCO;48;Bizkaia;170;26;55
2020-09-03;U. Críticas SIN respirador;04;ISLAS BALEARES;07;Balears, Illes;52;2;20
2020-09-03;U. Críticas SIN respirador;12;GALICIA;32;Ourense;33;0;14
2020-09-04;Hospitalización convencional;14;MURCIA;30;Murcia;3466;186;1982
2020-09-04;Hospitalización convencional;16;PAÍS VASCO;48;Bizkaia;1943;245;1263
2020-09-04;U. Críticas CON respirador;01;ANDALUCÍA;11;Cádiz;164;16;44
2020-09-04;U. Críticas CON respirador;16;PAÍS VASCO;20;Gipuzkoa;85;15;41
2020-09-05;Hospitalización convencional;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;1303;40;654
2020-09-05;Hospitalización convencional;12;GALICIA;32;Ourense;950;26;636
2020-09-05;Hospitalización convencional;18;CEUTA;51;Ceuta;152;5;57
2020-09-05;U. Críticas CON respirador;07;CASTILLA Y LEÓN;37;Salamanca;56;6;23
2020-09-05;U. Críticas CON respirador;07;CASTILLA Y LEÓN;47;Valladolid;69;14;35
2020-09-05;U. Críticas CON respirador;12;GALICIA;15;Coruña, A;211;6;73
2020-09-05;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;79;2;19
2020-09-05;U. Críticas SIN respirador;12;GALICIA;32;Ourense;33;0;8
2020-09-05;U. Críticas SIN respirador;18;CEUTA;51;Ceuta;0;0;0
2020-09-06;Hospitalización convencional;01;ANDALUCÍA;23;Jaén;1164;34;509
2020-09-06;Hospitalización convencional;01;ANDALUCÍA;41;Sevilla;3117;122;1951
2020-09-06;Hospitalización convencional;08;CASTILLA LA MANCHA;45;Toledo;1296;183;797
2020-09-06;U. Críticas CON respirador;02;ARAGÓN;44;Teruel;8;1;2
2020-09-07;Hospitalización convencional;04;ISLAS BALEARES;07;Balears, Illes;2902;350;1693
2020-09-07;Hospitalización convencional;10;COMUNIDAD VALENCIANA;46;Valencia/València;4911;294;3044
2020-09-07;Hospitalización convencional;18;CEUTA;51;Ceuta;152;6;58
2020-09-07;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;433;35;174
2020-09-07;U. Críticas SIN respirador;01;ANDALUCÍA;14;Córdoba;82;1;1
2020-09-07;U. Críticas SIN respirador;03;ASTURIAS;33;Asturias;38;0;6
2020-09-07;U. Críticas SIN respirador;15;NAVARRA;31;Navarra;12;0;0
2020-09-08;Hospitalización convencional;07;CASTILLA Y LEÓN;34;Palencia;364;16;237
2020-09-08;U. Críticas CON respirador;04;ISLAS BALEARES;07;Balears, Illes;232;56;54
2020-09-08;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;277;30;121
2020-09-08;U. Críticas CON respirador;18;CEUTA;51;Ceuta;7;1;0
2020-09-08;U. Críticas SIN respirador;11;EXTREMADURA;10;Cáceres;21;2;0
2020-09-09;U. Críticas CON respirador;05;ISLAS CANARIAS;35;Palmas, Las;213;43;65
2020-09-09;U. Críticas CON respirador;11;EXTREMADURA;06;Badajoz;123;6;34
2020-09-09;U. Críticas SIN respirador;03;ASTURIAS;33;Asturias;44;0;5
2020-09-09;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;37;Salamanca;5;0;0
2020-09-09;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;47;Valladolid;10;0;1
2020-09-09;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;49;Zamora;0;0;0
2020-09-10;Hospitalización convencional;05;ISLAS CANARIAS;38;Santa Cruz de Tenerife;2528;37;1824
2020-09-10;Hospitalización convencional;09;CATALUÑA;17;Girona;1966;52;1411
2020-08-29;Hospitalización convencional;01;ANDALUCÍA;21;Huelva;874;6;466
2020-08-29;Hospitalización convencional;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;4070;106;2050
2020-08-29;Hospitalización convencional;18;CEUTA;51;Ceuta;155;2;50
2020-08-29;U. Críticas CON respirador;01;ANDALUCÍA;14;Córdoba;74;2;33
2020-08-29;U. Críticas CON respirador;07;CASTILLA Y LEÓN;37;Salamanca;56;5;25
2020-08-29;U. Críticas CON respirador;07;CASTILLA Y LEÓN;49;Zamora;17;2;6
2020-08-29;U. Críticas CON respirador;08;CASTILLA LA MANCHA;02;Albacete;34;3;9
2020-08-29;U. Críticas CON respirador;15;NAVARRA;31;Navarra;100;9;39
2020-08-29;U. Críticas SIN respirador;15;NAVARRA;31;Navarra;6;0;0
2020-08-29;U. Críticas SIN respirador;19;MELILLA;52;Melilla;4;0;3
2020-08-30;U. Críticas CON respirador;01;ANDALUCÍA;29;Málaga;209;21;85
2020-08-30;U. Críticas CON respirador;09;CATALUÑA;17;Girona;54;7;29
2020-08-30;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;275;17;115
2020-08-30;U. Críticas CON respirador;19;MELILLA;52;Melilla;8;1;1
2020-08-30;U. Críticas SIN respirador;01;ANDALUCÍA;11;Cádiz;44;4;15
2020-08-31;Hospitalización convencional;03;ASTURIAS;33;Asturias;3030;34;1992
2020-08-31;Hospitalización convencional;07;CASTILLA Y LEÓN;37;Salamanca;632;70;414
2020-08-31;Hospitalización convencional;10;COMUNIDAD VALENCIANA;46;Valencia/València;4876;266;2998
2020-08-31;Hospitalización convencional;15;NAVARRA;31;Navarra;1638;70;911
2020-08-31;U. Críticas CON respirador;03;ASTURIAS;33;Asturias;210;3;48
2020-08-31;U. Críticas SIN respirador;03;ASTURIAS;33;Asturias;44;0;1
2020-08-31;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;05;Ávila;0;0;0
2020-08-31;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;42;Soria;0;0;0
2020-08-31;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;49;Zamora;0;0;0
2020-08-31;U. Críticas SIN respirador;15;NAVARRA;31;Navarra;12;0;1
2020-09-01;Hospitalización convencional;11;EXTREMADURA;10;Cáceres;956;11;510
2020-09-01;Hospitalización convencional;12;GALICIA;36;Pontevedra;2220;22;1413
2020-09-01;Hospitalización convencional;16;PAÍS VASCO;20;Gipuzkoa;1312;68;876
2020-09-01;U. Críticas CON respirador;07;CASTILLA Y LEÓN;05;Ávila;8;2;2
2020-09-01;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;40;Segovia;4;0;0
2020-09-01;U. Críticas SIN respirador;11;EXTREMADURA;10;Cáceres;21;4;0
2020-09-01;U. Críticas SIN respirador;16;PAÍS VASCO;20;Gipuzkoa;0;0;0
2020-09-02;Hospitalización convencional;06;CANTABRIA;39;Cantabria;1444;40;855
2020-09-02;Hospitalización convencional;07;CASTILLA Y LEÓN;47;Valladolid;951;100;649
2020-09-02;Hospitalización convencional;08;CASTILLA LA MANCHA;13;Ciudad Real;1293;46;676
2020-09-02;Hospitalización convencional;16;PAÍS VASCO;48;Bizkaia;1981;270;1329
2020-09-02;Hospitalización convencional;17;LA RIOJA;26;Rioja, La;674;50;410
2020-09-02;U. Críticas SIN respirador;03;ASTURIAS;33;Asturias;44;0;4
2020-09-02;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;47;Valladolid;14;0;1
2020-09-03;U. Críticas SIN respirador;01;ANDALUCÍA;29;Málaga;117;3;7
2020-09-03;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;40;Segovia;4;0;0
2020-09-03;U. Críticas SIN respirador;09;CATALUÑA;43;Tarragona;6;1;5
2020-09-03;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;79;3;18
2020-09-03;U. Críticas SIN respirador;18;CEUTA;51;Ceuta;0;0;0
2020-09-04;Hospitalización convencional;02;ARAGÓN;22;Huesca;529;37;255
2020-09-04;Hospitalización convencional;06;CANTABRIA;39;Cantabria;1444;41;795
2020-09-04;Hospitalización convencional;07;CASTILLA Y LEÓN;09;Burgos;861;38;444
2020-09-04;Hospitalización convencional;07;CASTILLA Y LEÓN;34;Palencia;315;19;204
2020-09-04;Hospitalización convencional;08;CASTILLA LA MANCHA;45;Toledo;1296;148;795
2020-09-04;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;34;Palencia;0;0;0
2020-09-04;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;42;Soria;0;0;0
2020-09-04;U. Críticas SIN respirador;14;MURCIA;30;Murcia;160;9;18
2020-09-05;Hospitalización convencional;01;ANDALUCÍA;04;Almería;1303;68;584
2020-09-05;Hospitalización convencional;02;ARAGÓN;44;Teruel;392;39;151
2020-09-05;Hospitalización convencional;12;GALICIA;27;Lugo;981;58;475
2020-09-05;Hospitalización convencional;12;GALICIA;36;Pontevedra;2218;22;1316
2020-09-05;U. Críticas CON respirador;06;CANTABRIA;39;Cantabria;89;6;38
2020-09-05;U. Críticas SIN respirador;01;ANDALUCÍA;04;Almería;42;0;13
2020-09-05;U. Críticas SIN respirador;01;ANDALUCÍA;14;Córdoba;81;2;6
2020-09-05;U. Críticas SIN respirador;01;ANDALUCÍA;29;Málaga;117;3;7
2020-09-05;U. Críticas SIN respirador;04;ISLAS BALEARES;07;Balears, Illes;52;1;16
2020-09-05;U. Críticas SIN respirador;09;CATALUÑA;43;Tarragona;6;1;5
2020-09-05;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;147;0;10
2020-09-06;U. Críticas CON respirador;09;CATALUÑA;08;Barcelona;748;102;372
2020-08-28;Hospitalización convencional;08;CASTILLA LA MANCHA;16;Cuenca;372;11;126
2020-08-28;Hospitalización convencional;12;GALICIA;32;Ourense;939;18;579
2020-08-28;U. Críticas CON respirador;01;ANDALUCÍA;14;Córdoba;74;2;33
2020-08-28;U. Críticas CON respirador;02;ARAGÓN;22;Huesca;30;11;4
2020-08-28;U. Críticas CON respirador;08;CASTILLA LA MANCHA;45;Toledo;70;12;22
2020-08-28;U. Críticas SIN respirador;01;ANDALUCÍA;14;Córdoba;81;2;4
2020-08-28;U. Críticas SIN respirador;02;ARAGÓN;50;Zaragoza;15;0;3
2020-08-28;U. Críticas SIN respirador;16;PAÍS VASCO;48;Bizkaia;10;0;2
2020-08-28;U. Críticas SIN respirador;18;CEUTA;51;Ceuta;0;0;0
2020-08-29;Hospitalización convencional;07;CASTILLA Y LEÓN;34;Palencia;323;7;228
2020-08-29;Hospitalización convencional;11;EXTREMADURA;06;Badajoz;1954;26;897
2020-08-29;U. Críticas CON respirador;01;ANDALUCÍA;04;Almería;84;19;12
2020-08-29;U. Críticas CON respirador;02;ARAGÓN;50;Zaragoza;140;52;53
2020-08-29;U. Críticas CON respirador;04;ISLAS BALEARES;07;Balears, Illes;222;46;60
2020-08-29;U. Críticas CON respirador;12;GALICIA;27;Lugo;75;3;22
2020-08-29;U. Críticas CON respirador;19;MELILLA;52;Melilla;8;1;1
2020-08-29;U. Críticas SIN respirador;01;ANDALUCÍA;23;Jaén;65;5;6
2020-08-30;Hospitalización convencional;01;ANDALUCÍA;14;Córdoba;1552;50;822
2020-08-30;Hospitalización convencional;04;ISLAS BALEARES;07;Balears, Illes;3017;291;1709
2020-08-30;Hospitalización convencional;17;LA RIOJA;26;Rioja, La;674;45;389
2020-08-30;U. Críticas CON respirador;03;ASTURIAS;33;Asturias;210;4;49
2020-08-30;U. Críticas CON respirador;07;CASTILLA Y LEÓN;37;Salamanca;56;7;22
2020-08-30;U. Críticas CON respirador;07;CASTILLA Y LEÓN;42;Soria;16;2;4
2020-08-30;U. Críticas CON respirador;07;CASTILLA Y LEÓN;49;Zamora;17;2;3
2020-08-30;U. Críticas SIN respirador;06;CANTABRIA;39;Cantabria;26;1;3
2020-08-30;U. Críticas SIN respirador;07;CASTILLA Y LEÓN;49;Zamora;0;0;0
2020-08-31;U. Críticas CON respirador;07;CASTILLA Y LEÓN;40;Segovia;18;2;8
2020-08-31;U. Críticas CON respirador;09;CATALUÑA;08;Barcelona;664;103;339
2020-08-31;U. Críticas CON respirador;09;CATALUÑA;17;Girona;53;7;31
2020-08-31;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;03;Alicante/Alacant;274;17;114
2020-08-31;U. Críticas SIN respirador;01;ANDALUCÍA;11;Cádiz;50;5;16
2020-08-31;U. Críticas SIN respirador;09;CATALUÑA;08;Barcelona;188;18;110
2020-08-31;U. Críticas SIN respirador;09;CATALUÑA;17;Girona;0;0;0
2020-09-01;Hospitalización convencional;07;CASTILLA Y LEÓN;37;Salamanca;632;70;431
2020-09-01;Hospitalización convencional;09;CATALUÑA;43;Tarragona;2367;86;1696
2020-09-01;U. Críticas CON respirador;09;CATALUÑA;25;Lleida;37;13;11
2020-09-01;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;13;Ciudad Real;6;0;1
2020-09-02;Hospitalización convencional;07;CASTILLA Y LEÓN;24;León;1228;13;839
2020-09-02;Hospitalización convencional;07;CASTILLA Y LEÓN;40;Segovia;278;13;161
2020-09-02;Hospitalización convencional;09;CATALUÑA;17;Girona;2001;45;1447
2020-09-02;U. Críticas CON respirador;06;CANTABRIA;39;Cantabria;89;4;37
2020-09-02;U. Críticas CON respirador;12;GALICIA;32;Ourense;51;4;9
2020-09-02;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;19;Guadalajara;30;5;0
2020-09-03;Hospitalización convencional;01;ANDALUCÍA;41;Sevilla;3115;102;2044
2020-09-03;Hospitalización convencional;06;CANTABRIA;39;Cantabria;1444;35;855
2020-09-03;Hospitalización convencional;07;CASTILLA Y LEÓN;47;Valladolid;987;91;634
2020-09-03;U. Críticas SIN respirador;05;ISLAS CANARIAS;35;Palmas, Las;48;0;12
2020-09-03;U. Críticas SIN respirador;08;CASTILLA LA MANCHA;02;Albacete;29;2;18
2020-09-04;Hospitalización convencional;01;ANDALUCÍA;29;Málaga;2626;179;1729
2020-09-04;Hospitalización convencional;08;CASTILLA LA MANCHA;16;Cuenca;331;18;124
2020-09-04;Hospitalización convencional;11;EXTREMADURA;10;Cáceres;956;9;491
2020-09-04;Hospitalización convencional;16;PAÍS VASCO;20;Gipuzkoa;1276;77;791
2020-09-04;U. Críticas CON respirador;09;CATALUÑA;43;Tarragona;87;12;29
2020-09-04;U. Críticas SIN respirador;01;ANDALUCÍA;21;Huelva;32;0;4
2020-09-04;U. Críticas SIN respirador;02;ARAGÓN;50;Zaragoza;15;0;7
2020-09-04;U. Críticas SIN respirador;09;CATALUÑA;43;Tarragona;6;1;5
2020-09-04;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;6;0;0
2020-09-05;Hospitalización convencional;02;ARAGÓN;22;Huesca;529;37;255
2020-09-05;Hospitalización convencional;07;CASTILLA Y LEÓN;34;Palencia;315;19;204
2020-09-05;Hospitalización convencional;08;CASTILLA LA MANCHA;45;Toledo;1296;148;795
2020-09-05;Hospitalización convencional;11;EXTREMADURA;06;Badajoz;1880;33;825
2020-09-05;Hospitalización convencional;14;MURCIA;30;Murcia;3466;194;1969
2020-09-05;Hospitalización convencional;16;PAÍS VASCO;48;Bizkaia;1943;245;1266
2020-09-05;U. Críticas CON respirador;01;ANDALUCÍA;04;Almería;84;17;10
2020-08-27;Hospitalización convencional;07;CASTILLA Y LEÓN;42;Soria;199;21;132
2020-08-27;Hospitalización convencional;17;LA RIOJA;26;Rioja, La;674;38;410
2020-08-27;U. Críticas CON respirador;07;CASTILLA Y LEÓN;40;Segovia;18;3;8
